timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,boundary_layer_height,shortwave_radiation,pm2_5,pm10,nitrogen_dioxide,ozone,city
2023-01-01 00:00:00+07:00,20.8,78,16.8,1019.8,3.67,331,0.0,100,595.0,0.0,23.9,42.3,0.6,121.0,danang
2023-01-01 01:00:00+07:00,20.4,82,17.1,1019.4,4.12,321,0.0,100,620.0,0.0,24.4,42.8,0.6,121.0,danang
2023-01-01 02:00:00+07:00,19.8,86,17.4,1018.8,4.99,327,0.0,100,635.0,0.0,24.6,42.7,0.5,122.0,danang
2023-01-01 03:00:00+07:00,19.7,85,17.0,1018.4,4.84,322,0.0,100,610.0,0.0,25.8,44.6,0.5,123.0,danang
2023-01-01 04:00:00+07:00,19.7,84,17.0,1018.5,4.08,324,0.0,100,595.0,0.0,27.3,47.1,0.6,123.0,danang
2023-01-01 05:00:00+07:00,19.5,86,17.0,1018.9,3.97,326,0.1,100,630.0,0.0,29.6,51.1,0.9,121.0,danang
2023-01-01 06:00:00+07:00,19.5,89,17.7,1019.1,4.36,328,0.4,100,595.0,0.0,32.4,56.0,1.3,119.0,danang
2023-01-01 07:00:00+07:00,19.9,81,16.5,1019.8,3.62,309,0.6,100,495.0,6.0,32.2,56.2,1.5,116.0,danang
2023-01-01 08:00:00+07:00,20.2,81,16.9,1021.0,3.82,313,0.1,100,545.0,53.0,33.2,57.6,1.6,114.0,danang
2023-01-01 09:00:00+07:00,20.2,82,17.0,1021.6,3.47,303,0.4,100,505.0,79.0,34.0,58.4,1.9,110.0,danang
2023-01-01 10:00:00+07:00,20.5,81,17.1,1021.0,4.03,300,0.1,100,540.0,126.0,34.2,58.3,2.0,107.0,danang
2023-01-01 11:00:00+07:00,21.5,77,17.3,1020.4,4.81,315,0.0,100,575.0,310.0,33.5,56.3,2.0,106.0,danang
2023-01-01 12:00:00+07:00,21.4,77,17.2,1019.6,6.69,328,0.0,100,625.0,276.0,34.1,56.8,1.9,106.0,danang
2023-01-01 13:00:00+07:00,21.1,79,17.4,1018.4,8.32,331,0.0,100,635.0,200.0,33.1,55.1,1.7,107.0,danang
2023-01-01 14:00:00+07:00,21.1,79,17.4,1017.8,7.6,333,0.2,100,715.0,182.0,30.3,50.6,1.7,107.0,danang
2023-01-01 15:00:00+07:00,21.0,81,17.6,1017.4,7.33,334,0.2,100,765.0,112.0,27.6,46.3,1.8,107.0,danang
2023-01-01 16:00:00+07:00,21.0,80,17.5,1017.5,6.71,335,0.5,100,730.0,69.0,25.3,42.8,1.8,108.0,danang
2023-01-01 17:00:00+07:00,21.0,79,17.2,1017.9,6.4,333,0.3,100,665.0,36.0,24.2,41.1,1.7,110.0,danang
2023-01-01 18:00:00+07:00,21.0,79,17.2,1018.3,5.95,333,0.1,100,685.0,2.0,24.3,41.4,1.5,112.0,danang
2023-01-01 19:00:00+07:00,20.4,83,17.4,1019.0,5.1,325,0.0,100,640.0,0.0,27.2,47.1,1.6,120.0,danang
2023-01-01 20:00:00+07:00,20.6,82,17.4,1019.2,5.3,328,0.0,100,625.0,0.0,26.5,46.0,1.5,120.0,danang
2023-01-01 21:00:00+07:00,20.8,81,17.4,1019.6,4.78,323,0.0,100,600.0,0.0,26.1,45.4,1.4,120.0,danang
2023-01-01 22:00:00+07:00,20.7,82,17.6,1019.5,4.86,323,0.0,100,535.0,0.0,26.1,45.5,1.2,120.0,danang
2023-01-01 23:00:00+07:00,20.5,85,17.9,1019.1,4.96,326,0.1,100,510.0,0.0,26.0,45.1,1.1,119.0,danang
2023-01-02 00:00:00+07:00,20.3,86,17.9,1018.9,4.77,327,0.4,100,520.0,0.0,25.7,44.7,1.0,118.0,danang
2023-01-02 01:00:00+07:00,20.1,88,18.0,1018.4,5.46,325,0.6,100,515.0,0.0,23.8,40.7,0.9,117.0,danang
2023-01-02 02:00:00+07:00,20.2,88,18.1,1017.7,5.49,327,0.7,100,480.0,0.0,23.4,40.3,0.9,116.0,danang
2023-01-02 03:00:00+07:00,20.2,89,18.3,1017.2,5.39,329,0.7,100,505.0,0.0,22.8,39.0,0.9,115.0,danang
2023-01-02 04:00:00+07:00,20.1,91,18.5,1017.1,4.63,327,0.9,100,515.0,0.0,21.5,36.7,1.1,113.0,danang
2023-01-02 05:00:00+07:00,20.1,92,18.7,1017.9,4.0,323,1.5,100,475.0,0.0,20.0,34.2,1.4,110.0,danang
2023-01-02 06:00:00+07:00,20.1,92,18.8,1018.6,3.83,327,1.3,100,460.0,0.0,19.2,32.6,1.8,107.0,danang
2023-01-02 07:00:00+07:00,20.2,87,18.0,1019.1,3.62,309,1.3,100,490.0,5.0,21.2,36.2,2.7,98.0,danang
2023-01-02 08:00:00+07:00,20.8,86,18.3,1020.2,3.47,311,0.1,100,520.0,48.0,20.8,35.5,2.7,96.0,danang
2023-01-02 09:00:00+07:00,21.8,83,18.6,1020.7,3.82,315,0.0,100,515.0,223.0,20.7,35.3,2.7,93.0,danang
2023-01-02 10:00:00+07:00,22.2,81,18.8,1020.6,4.76,321,0.0,100,570.0,294.0,22.5,37.7,2.6,91.0,danang
2023-01-02 11:00:00+07:00,21.9,82,18.7,1020.3,5.16,324,0.0,100,595.0,203.0,23.2,38.6,2.5,91.0,danang
2023-01-02 12:00:00+07:00,22.0,82,18.8,1019.5,5.27,327,0.0,100,595.0,220.0,23.6,38.8,2.4,93.0,danang
2023-01-02 13:00:00+07:00,21.8,83,18.8,1018.7,5.44,324,0.5,100,620.0,220.0,23.3,38.3,2.3,95.0,danang
2023-01-02 14:00:00+07:00,21.5,86,19.0,1017.8,5.7,322,1.3,100,640.0,174.0,21.9,36.2,2.4,97.0,danang
2023-01-02 15:00:00+07:00,21.6,87,19.5,1017.2,6.17,340,1.3,100,625.0,123.0,19.8,33.1,2.5,99.0,danang
2023-01-02 16:00:00+07:00,21.5,88,19.5,1017.1,6.14,341,0.5,100,580.0,81.0,18.0,30.5,2.7,102.0,danang
2023-01-02 17:00:00+07:00,21.2,90,19.5,1017.7,6.04,336,0.6,100,545.0,19.0,17.2,29.3,2.7,103.0,danang
2023-01-02 18:00:00+07:00,21.4,89,19.4,1018.3,5.82,336,0.7,100,550.0,2.0,18.3,31.2,2.7,103.0,danang
2023-01-02 19:00:00+07:00,21.1,88,19.0,1019.0,5.28,331,0.5,100,545.0,0.0,19.5,32.6,2.8,96.0,danang
2023-01-02 20:00:00+07:00,21.2,87,19.0,1019.6,5.55,334,0.1,100,485.0,0.0,20.8,35.0,2.6,96.0,danang
2023-01-02 21:00:00+07:00,21.2,87,19.0,1020.1,5.06,330,0.1,100,445.0,0.0,21.3,36.0,2.3,95.0,danang
2023-01-02 22:00:00+07:00,21.2,87,18.9,1020.3,5.02,329,0.1,100,420.0,0.0,21.9,37.0,2.0,94.0,danang
2023-01-02 23:00:00+07:00,21.1,88,19.0,1020.4,5.59,336,0.4,100,350.0,0.0,21.9,37.3,1.9,93.0,danang
2023-01-03 00:00:00+07:00,21.0,90,19.2,1020.0,6.01,342,0.9,100,350.0,0.0,22.1,37.5,1.8,92.0,danang
2023-01-03 01:00:00+07:00,20.9,91,19.4,1019.7,5.85,343,1.6,100,395.0,0.0,21.9,37.0,1.8,90.0,danang
2023-01-03 02:00:00+07:00,20.8,92,19.5,1018.7,6.14,341,2.0,100,385.0,0.0,22.1,37.0,1.8,89.0,danang
2023-01-03 03:00:00+07:00,20.9,92,19.5,1018.2,6.2,342,1.5,100,425.0,0.0,22.1,37.1,1.8,89.0,danang
2023-01-03 04:00:00+07:00,20.9,93,19.7,1018.1,6.21,357,1.5,100,480.0,0.0,21.8,37.1,1.9,88.0,danang
2023-01-03 05:00:00+07:00,21.2,89,19.2,1018.5,6.24,12,0.6,100,455.0,0.0,21.2,36.6,2.1,87.0,danang
2023-01-03 06:00:00+07:00,21.5,84,18.8,1019.1,6.77,16,0.3,100,500.0,0.0,20.8,36.6,2.4,85.0,danang
2023-01-03 07:00:00+07:00,21.1,88,19.0,1019.8,5.95,8,0.4,100,555.0,6.0,18.8,33.4,2.7,86.0,danang
2023-01-03 08:00:00+07:00,21.1,88,19.1,1020.8,5.91,3,0.5,100,625.0,27.0,18.6,32.9,2.7,85.0,danang
2023-01-03 09:00:00+07:00,21.4,88,19.2,1021.6,6.12,5,0.7,100,645.0,75.0,19.7,34.5,2.8,83.0,danang
2023-01-03 10:00:00+07:00,21.4,90,19.8,1021.6,5.9,359,0.9,100,690.0,146.0,21.0,36.1,2.8,83.0,danang
2023-01-03 11:00:00+07:00,21.4,91,20.0,1021.1,5.9,1,1.4,100,675.0,159.0,22.2,37.7,2.9,86.0,danang
2023-01-03 12:00:00+07:00,21.6,87,19.3,1020.1,6.17,17,0.7,100,680.0,139.0,23.3,39.3,3.0,90.0,danang
2023-01-03 13:00:00+07:00,21.9,82,18.8,1019.1,6.48,20,0.4,100,665.0,214.0,23.9,40.6,3.0,97.0,danang
2023-01-03 14:00:00+07:00,21.8,82,18.6,1018.2,6.14,19,0.3,100,650.0,154.0,23.5,40.4,3.2,103.0,danang
2023-01-03 15:00:00+07:00,21.5,84,18.6,1017.5,5.88,18,0.3,100,600.0,87.0,22.7,39.7,3.3,109.0,danang
2023-01-03 16:00:00+07:00,21.5,84,18.6,1017.3,5.19,16,0.5,100,530.0,76.0,22.5,39.9,3.3,117.0,danang
2023-01-03 17:00:00+07:00,21.5,84,18.6,1017.5,4.94,21,0.5,100,355.0,33.0,23.1,41.2,3.0,122.0,danang
2023-01-03 18:00:00+07:00,21.3,86,18.9,1018.4,5.15,24,1.0,100,380.0,2.0,24.0,42.8,2.5,126.0,danang
2023-01-03 19:00:00+07:00,21.5,85,19.0,1018.9,4.96,19,0.8,100,420.0,0.0,18.5,33.1,2.3,117.0,danang
2023-01-03 20:00:00+07:00,21.6,86,19.1,1019.5,5.19,19,1.0,100,455.0,0.0,19.8,35.4,2.1,116.0,danang
2023-01-03 21:00:00+07:00,21.6,85,19.1,1019.9,5.69,24,0.5,100,485.0,0.0,21.8,39.0,1.8,116.0,danang
2023-01-03 22:00:00+07:00,21.7,85,19.1,1019.8,5.55,26,0.0,100,500.0,0.0,23.5,41.7,1.5,114.0,danang
2023-01-03 23:00:00+07:00,21.6,86,19.1,1019.6,5.22,20,0.2,100,505.0,0.0,24.2,42.5,1.4,112.0,danang
2023-01-04 00:00:00+07:00,21.5,86,19.1,1019.0,5.02,23,0.1,100,480.0,0.0,24.8,43.4,1.3,110.0,danang
2023-01-04 01:00:00+07:00,21.5,86,19.0,1018.6,4.7,24,0.0,100,505.0,0.0,25.2,44.4,1.2,106.0,danang
2023-01-04 02:00:00+07:00,21.4,86,19.0,1017.8,4.81,21,0.1,100,550.0,0.0,24.9,43.9,1.2,103.0,danang
2023-01-04 03:00:00+07:00,21.3,86,18.9,1017.1,5.57,21,0.1,100,560.0,0.0,23.9,42.5,1.1,100.0,danang
2023-01-04 04:00:00+07:00,21.1,88,19.0,1016.9,5.76,17,0.1,100,540.0,0.0,23.4,42.3,1.2,95.0,danang
2023-01-04 05:00:00+07:00,21.0,88,18.9,1017.4,5.85,20,0.1,100,515.0,0.0,22.6,41.6,1.6,90.0,danang
2023-01-04 06:00:00+07:00,21.0,88,19.0,1017.8,6.35,28,0.4,100,505.0,0.0,22.0,40.9,2.1,85.0,danang
2023-01-04 07:00:00+07:00,21.2,88,19.0,1018.7,5.15,29,0.3,100,530.0,8.0,21.1,40.7,3.1,78.0,danang
2023-01-04 08:00:00+07:00,21.5,87,19.2,1019.6,4.91,33,0.5,100,545.0,34.0,21.3,41.1,3.2,77.0,danang
2023-01-04 09:00:00+07:00,21.9,85,19.2,1020.2,5.42,38,0.4,100,595.0,85.0,22.3,42.6,3.2,75.0,danang
2023-01-04 10:00:00+07:00,22.4,82,19.2,1020.1,5.92,30,0.0,100,590.0,134.0,22.8,43.3,3.5,73.0,danang
2023-01-04 11:00:00+07:00,22.5,83,19.4,1019.5,5.95,27,0.1,100,660.0,189.0,24.7,46.3,3.6,73.0,danang
2023-01-04 12:00:00+07:00,22.0,86,19.6,1019.0,6.4,27,1.1,100,655.0,160.0,26.3,49.0,3.8,73.0,danang
2023-01-04 13:00:00+07:00,22.1,85,19.5,1018.0,6.04,24,0.2,100,650.0,175.0,26.1,48.7,4.1,75.0,danang
2023-01-04 14:00:00+07:00,22.0,86,19.5,1017.4,6.31,25,0.4,100,670.0,157.0,25.1,47.3,4.5,77.0,danang
2023-01-04 15:00:00+07:00,22.1,84,19.4,1016.8,6.08,27,0.1,100,675.0,159.0,23.4,44.7,5.0,80.0,danang
2023-01-04 16:00:00+07:00,21.9,85,19.4,1016.7,6.0,30,0.0,100,690.0,72.0,21.6,41.7,5.3,83.0,danang
2023-01-04 17:00:00+07:00,21.9,85,19.2,1017.0,6.19,31,0.4,100,615.0,28.0,22.3,43.3,5.0,85.0,danang
2023-01-04 18:00:00+07:00,22.0,85,19.2,1017.4,6.8,33,0.9,100,580.0,1.0,21.9,42.6,4.4,87.0,danang
2023-01-04 19:00:00+07:00,21.7,85,19.1,1018.0,6.41,31,0.2,100,600.0,0.0,19.8,39.0,2.3,118.0,danang
2023-01-04 20:00:00+07:00,22.0,83,19.0,1018.6,6.54,29,0.4,100,565.0,0.0,19.6,38.2,2.2,113.0,danang
2023-01-04 21:00:00+07:00,21.9,85,19.2,1018.9,7.36,31,1.4,100,575.0,0.0,19.0,36.8,1.9,106.0,danang
2023-01-04 22:00:00+07:00,21.9,87,19.5,1018.9,7.29,33,0.8,100,590.0,0.0,20.0,38.5,1.5,99.0,danang
2023-01-04 23:00:00+07:00,22.0,85,19.3,1018.6,7.41,35,0.3,100,585.0,0.0,21.1,40.3,1.2,99.0,danang
2023-01-05 00:00:00+07:00,22.1,84,19.4,1018.3,7.05,35,0.1,100,540.0,0.0,21.5,41.0,0.9,100.0,danang
2023-01-05 01:00:00+07:00,22.0,85,19.4,1017.8,6.69,35,0.3,100,535.0,0.0,22.1,41.9,0.6,103.0,danang
2023-01-05 02:00:00+07:00,21.9,89,20.0,1017.3,6.5,31,0.4,100,510.0,0.0,20.8,39.2,0.6,104.0,danang
2023-01-05 03:00:00+07:00,21.9,88,19.9,1017.0,6.26,27,0.1,100,495.0,0.0,21.8,41.1,0.6,105.0,danang
2023-01-05 04:00:00+07:00,21.9,89,20.0,1016.8,6.58,28,0.1,100,495.0,0.0,21.3,40.4,0.6,105.0,danang
2023-01-05 05:00:00+07:00,22.0,88,20.0,1016.9,6.89,28,0.3,100,490.0,0.0,20.9,40.0,0.9,104.0,danang
2023-01-05 06:00:00+07:00,22.1,87,19.9,1017.4,7.13,31,0.1,100,475.0,0.0,21.5,41.3,1.4,101.0,danang
2023-01-05 07:00:00+07:00,22.1,85,19.4,1018.5,5.82,29,0.3,100,535.0,7.0,22.0,42.4,1.5,100.0,danang
2023-01-05 08:00:00+07:00,22.4,87,20.1,1019.3,6.31,25,0.0,100,600.0,79.0,21.8,41.9,1.5,100.0,danang
2023-01-05 09:00:00+07:00,23.0,84,20.0,1019.9,6.9,30,0.0,100,650.0,228.0,23.6,45.2,1.5,101.0,danang
2023-01-05 10:00:00+07:00,23.2,81,19.9,1020.1,7.38,33,0.0,100,635.0,401.0,24.9,47.3,1.5,101.0,danang
2023-01-05 11:00:00+07:00,23.4,80,19.8,1019.8,7.31,30,0.1,100,745.0,484.0,25.9,48.4,1.5,101.0,danang
2023-01-05 12:00:00+07:00,23.0,82,19.8,1019.2,7.21,29,0.1,100,670.0,415.0,27.0,49.7,1.6,101.0,danang
2023-01-05 13:00:00+07:00,23.0,81,19.5,1018.6,6.64,31,0.2,100,730.0,311.0,26.5,48.9,1.8,102.0,danang
2023-01-05 14:00:00+07:00,22.8,80,19.2,1017.9,6.72,37,0.1,100,725.0,287.0,25.4,47.0,1.8,103.0,danang
2023-01-05 15:00:00+07:00,22.6,80,18.9,1017.3,6.61,39,0.2,100,685.0,215.0,23.3,44.4,1.9,104.0,danang
2023-01-05 16:00:00+07:00,22.6,81,19.1,1017.0,6.53,40,0.0,100,720.0,91.0,21.2,41.6,2.2,107.0,danang
2023-01-05 17:00:00+07:00,22.4,84,19.5,1017.4,6.24,41,0.0,100,560.0,40.0,22.4,45.2,2.8,112.0,danang
2023-01-05 18:00:00+07:00,22.2,85,19.5,1018.1,6.38,41,0.1,100,535.0,6.0,23.4,48.3,3.8,118.0,danang
2023-01-05 19:00:00+07:00,22.2,84,19.4,1018.5,4.88,43,0.0,100,550.0,0.0,21.1,42.5,2.2,113.0,danang
2023-01-05 20:00:00+07:00,22.5,83,19.4,1019.4,5.8,45,0.0,100,625.0,0.0,22.6,45.5,2.0,115.0,danang
2023-01-05 21:00:00+07:00,22.6,81,19.1,1019.9,6.94,47,0.0,100,685.0,0.0,23.3,46.8,1.9,117.0,danang
2023-01-05 22:00:00+07:00,22.4,81,19.0,1019.9,6.72,47,0.0,100,695.0,0.0,23.2,46.2,1.6,120.0,danang
2023-01-05 23:00:00+07:00,22.4,79,18.6,1019.8,6.58,44,0.0,100,680.0,0.0,22.4,44.1,1.4,120.0,danang
2023-01-06 00:00:00+07:00,22.1,80,18.5,1019.3,6.33,39,0.0,99,660.0,0.0,21.7,42.1,1.1,120.0,danang
2023-01-06 01:00:00+07:00,22.0,80,18.5,1019.0,6.11,40,0.0,91,635.0,0.0,21.9,42.0,0.9,119.0,danang
2023-01-06 02:00:00+07:00,21.9,81,18.4,1018.0,5.83,31,0.0,87,600.0,0.0,22.4,42.6,0.8,119.0,danang
2023-01-06 03:00:00+07:00,21.7,81,18.3,1017.5,5.92,30,0.0,100,585.0,0.0,22.8,43.2,0.6,120.0,danang
2023-01-06 04:00:00+07:00,21.6,82,18.4,1017.6,6.17,27,0.0,98,635.0,0.0,22.9,43.8,0.6,120.0,danang
2023-01-06 05:00:00+07:00,21.3,83,18.2,1018.1,6.76,29,0.1,100,535.0,0.0,23.0,44.1,0.8,118.0,danang
2023-01-06 06:00:00+07:00,21.4,81,18.0,1018.5,7.13,22,2.0,100,595.0,0.0,23.6,45.8,1.0,116.0,danang
2023-01-06 07:00:00+07:00,21.3,83,18.4,1019.4,6.14,19,1.6,100,660.0,6.0,24.9,48.4,1.2,112.0,danang
2023-01-06 08:00:00+07:00,21.9,80,18.3,1020.1,7.12,20,0.2,100,785.0,78.0,25.1,49.1,1.2,111.0,danang
2023-01-06 09:00:00+07:00,22.1,80,18.5,1020.8,8.52,22,0.7,100,870.0,224.0,25.3,49.2,1.1,111.0,danang
2023-01-06 10:00:00+07:00,22.4,79,18.5,1021.0,8.73,20,0.1,100,935.0,314.0,26.5,51.1,1.1,110.0,danang
2023-01-06 11:00:00+07:00,22.0,82,18.6,1020.9,8.59,12,0.1,100,1005.0,387.0,28.1,53.4,1.1,110.0,danang
2023-01-06 12:00:00+07:00,22.5,76,18.0,1020.0,8.88,12,0.2,100,1040.0,489.0,30.0,55.3,1.2,111.0,danang
2023-01-06 13:00:00+07:00,22.1,75,17.5,1019.2,8.81,12,0.2,100,1085.0,280.0,29.9,54.4,1.3,113.0,danang
2023-01-06 14:00:00+07:00,22.0,75,17.5,1018.0,8.13,14,0.3,100,1005.0,161.0,29.1,52.2,1.4,115.0,danang
2023-01-06 15:00:00+07:00,22.0,74,17.2,1017.6,7.96,15,0.0,100,975.0,119.0,28.8,50.6,1.5,117.0,danang
2023-01-06 16:00:00+07:00,21.9,73,16.9,1017.5,6.61,10,0.0,100,840.0,167.0,28.3,49.4,1.7,119.0,danang
2023-01-06 17:00:00+07:00,21.8,74,17.0,1017.6,5.6,1,0.0,100,710.0,56.0,28.3,48.4,1.8,119.0,danang
2023-01-06 18:00:00+07:00,21.8,75,17.2,1018.0,6.14,353,0.1,100,670.0,3.0,29.1,49.1,1.9,119.0,danang
2023-01-06 19:00:00+07:00,21.3,81,17.9,1019.0,5.0,358,0.1,100,680.0,0.0,22.6,40.7,2.2,136.0,danang
2023-01-06 20:00:00+07:00,21.5,80,18.0,1019.6,5.3,2,0.1,100,695.0,0.0,23.2,41.7,2.0,137.0,danang
2023-01-06 21:00:00+07:00,21.5,79,17.8,1019.9,5.04,7,0.1,100,755.0,0.0,24.0,43.2,1.9,139.0,danang
2023-01-06 22:00:00+07:00,21.4,82,18.1,1020.1,4.64,7,0.2,100,825.0,0.0,24.6,44.2,1.6,139.0,danang
2023-01-06 23:00:00+07:00,20.8,86,18.3,1019.8,5.02,13,0.6,100,860.0,0.0,23.7,42.5,1.5,135.0,danang
2023-01-07 00:00:00+07:00,20.8,86,18.4,1019.6,5.97,14,1.2,100,860.0,0.0,22.3,39.7,1.2,128.0,danang
2023-01-07 01:00:00+07:00,21.1,80,17.6,1018.9,6.48,13,0.9,100,835.0,0.0,21.1,37.1,1.0,121.0,danang
2023-01-07 02:00:00+07:00,21.0,72,15.7,1017.9,6.41,3,0.1,100,900.0,0.0,20.2,35.5,0.9,118.0,danang
2023-01-07 03:00:00+07:00,20.6,73,15.6,1017.2,5.64,353,0.4,100,940.0,0.0,19.4,34.1,0.9,115.0,danang
2023-01-07 04:00:00+07:00,20.5,76,16.2,1016.6,4.59,349,0.4,100,955.0,0.0,19.2,33.6,0.9,113.0,danang
2023-01-07 05:00:00+07:00,20.5,82,17.2,1017.0,4.41,347,0.2,100,740.0,0.0,19.2,33.9,1.0,112.0,danang
2023-01-07 06:00:00+07:00,20.4,85,17.7,1017.3,5.24,347,0.3,100,795.0,0.0,19.6,34.6,1.2,112.0,danang
2023-01-07 07:00:00+07:00,20.5,83,17.5,1018.1,4.57,350,0.1,100,780.0,5.0,19.0,33.5,1.0,110.0,danang
2023-01-07 08:00:00+07:00,20.6,84,17.8,1018.6,4.61,347,0.2,100,770.0,29.0,19.7,34.5,1.0,110.0,danang
2023-01-07 09:00:00+07:00,21.1,80,17.5,1019.1,5.17,345,0.0,100,815.0,74.0,22.8,39.9,1.0,111.0,danang
2023-01-07 10:00:00+07:00,21.5,77,17.3,1019.1,5.53,347,0.0,100,865.0,181.0,26.1,45.4,0.9,112.0,danang
2023-01-07 11:00:00+07:00,22.0,74,17.1,1018.5,5.46,352,0.0,100,870.0,319.0,27.0,46.8,0.9,113.0,danang
2023-01-07 12:00:00+07:00,21.5,76,17.0,1017.6,5.14,353,0.0,100,825.0,147.0,28.8,49.5,0.9,115.0,danang
2023-01-07 13:00:00+07:00,21.2,78,17.3,1016.5,5.36,351,0.1,100,790.0,134.0,30.9,52.9,1.0,117.0,danang
2023-01-07 14:00:00+07:00,21.1,78,17.2,1015.6,5.23,353,0.1,100,755.0,128.0,32.5,55.5,1.1,117.0,danang
2023-01-07 15:00:00+07:00,20.9,78,17.0,1015.2,4.93,354,0.1,100,735.0,88.0,30.5,52.6,1.2,117.0,danang
2023-01-07 16:00:00+07:00,20.9,77,16.8,1015.1,5.02,355,0.1,100,615.0,73.0,31.4,54.7,1.4,116.0,danang
2023-01-07 17:00:00+07:00,20.8,78,16.9,1015.6,4.5,359,0.0,100,325.0,28.0,30.9,53.8,1.4,115.0,danang
2023-01-07 18:00:00+07:00,20.7,80,17.2,1015.9,4.31,356,0.0,100,365.0,2.0,30.3,53.0,1.4,114.0,danang
2023-01-07 19:00:00+07:00,21.1,80,17.5,1016.5,2.95,336,0.0,100,335.0,0.0,25.4,43.1,1.6,118.0,danang
2023-01-07 20:00:00+07:00,21.0,81,17.6,1016.8,2.46,333,0.0,100,340.0,0.0,24.6,41.7,1.5,118.0,danang
2023-01-07 21:00:00+07:00,20.9,82,17.8,1017.0,2.51,337,0.0,100,330.0,0.0,24.3,41.1,1.3,117.0,danang
2023-01-07 22:00:00+07:00,20.6,84,17.9,1017.0,2.38,338,0.0,100,290.0,0.0,23.9,40.4,1.1,116.0,danang
2023-01-07 23:00:00+07:00,20.6,85,18.0,1016.8,2.44,325,0.0,100,265.0,0.0,23.6,40.0,0.9,116.0,danang
2023-01-08 00:00:00+07:00,20.4,87,18.1,1016.4,2.41,318,0.0,100,245.0,0.0,23.2,39.2,0.9,115.0,danang
2023-01-08 01:00:00+07:00,20.2,89,18.4,1015.9,2.06,321,0.1,100,275.0,0.0,22.8,38.4,0.7,115.0,danang
2023-01-08 02:00:00+07:00,20.3,88,18.3,1015.2,2.52,326,0.0,100,310.0,0.0,22.6,38.2,0.6,115.0,danang
2023-01-08 03:00:00+07:00,20.4,87,18.1,1014.6,3.02,326,0.0,100,365.0,0.0,22.3,37.5,0.6,114.0,danang
2023-01-08 04:00:00+07:00,20.3,87,18.0,1014.5,2.36,324,0.0,100,365.0,0.0,21.6,36.1,0.6,113.0,danang
2023-01-08 05:00:00+07:00,20.4,86,18.0,1014.4,2.52,326,0.0,100,325.0,0.0,21.3,35.2,0.8,112.0,danang
2023-01-08 06:00:00+07:00,20.4,85,17.8,1014.8,2.8,325,0.0,100,305.0,0.0,21.6,35.5,1.1,110.0,danang
2023-01-08 07:00:00+07:00,20.2,87,18.0,1015.8,3.78,323,0.1,100,305.0,5.0,21.2,35.2,1.4,109.0,danang
2023-01-08 08:00:00+07:00,20.5,85,17.9,1016.5,3.47,314,0.3,100,370.0,32.0,22.6,36.8,1.6,109.0,danang
2023-01-08 09:00:00+07:00,20.8,84,17.9,1017.0,3.39,315,0.3,100,370.0,55.0,21.7,34.9,2.0,109.0,danang
2023-01-08 10:00:00+07:00,21.1,82,18.0,1016.9,3.33,319,0.2,100,435.0,84.0,22.8,36.1,2.3,109.0,danang
2023-01-08 11:00:00+07:00,21.3,81,17.9,1016.4,3.24,304,0.0,100,525.0,101.0,24.2,38.3,2.3,111.0,danang
2023-01-08 12:00:00+07:00,21.5,80,18.0,1015.7,3.11,303,0.0,100,605.0,140.0,27.5,44.1,2.2,113.0,danang
2023-01-08 13:00:00+07:00,21.6,81,18.2,1014.7,4.06,322,0.0,100,645.0,190.0,30.4,49.1,2.1,115.0,danang
2023-01-08 14:00:00+07:00,21.9,81,18.4,1014.0,5.22,324,0.0,100,685.0,172.0,30.7,50.1,2.2,113.0,danang
2023-01-08 15:00:00+07:00,21.9,82,18.6,1013.9,5.38,325,0.0,100,690.0,102.0,27.1,44.4,2.3,110.0,danang
2023-01-08 16:00:00+07:00,21.9,83,18.9,1013.7,5.69,326,0.0,100,680.0,66.0,24.7,40.7,2.6,105.0,danang
2023-01-08 17:00:00+07:00,21.7,84,18.8,1014.0,5.52,325,0.0,100,540.0,52.0,21.5,35.9,2.8,102.0,danang
2023-01-08 18:00:00+07:00,21.4,86,19.0,1014.8,5.02,325,0.1,100,490.0,4.0,20.4,34.1,3.0,100.0,danang
2023-01-08 19:00:00+07:00,21.4,85,18.6,1015.2,2.64,323,0.1,100,475.0,0.0,20.7,36.8,2.9,103.0,danang
2023-01-08 20:00:00+07:00,21.4,86,18.9,1015.9,2.69,312,0.0,100,440.0,0.0,19.6,35.2,2.9,104.0,danang
2023-01-08 21:00:00+07:00,21.2,88,19.1,1016.2,2.33,301,0.0,100,415.0,0.0,19.7,35.9,2.8,105.0,danang
2023-01-08 22:00:00+07:00,21.0,89,19.2,1016.3,1.3,293,0.0,100,365.0,0.0,20.1,36.8,2.8,106.0,danang
2023-01-08 23:00:00+07:00,21.0,90,19.4,1016.2,1.25,299,0.0,100,315.0,0.0,19.3,35.5,2.8,106.0,danang
2023-01-09 00:00:00+07:00,21.0,90,19.4,1016.0,1.56,310,0.0,100,285.0,0.0,18.5,33.9,2.7,105.0,danang
2023-01-09 01:00:00+07:00,21.1,90,19.4,1015.5,2.2,309,0.2,100,270.0,0.0,17.9,32.7,2.5,105.0,danang
2023-01-09 02:00:00+07:00,21.1,90,19.4,1014.9,2.39,303,0.2,100,250.0,0.0,17.2,31.3,2.2,105.0,danang
